FLORIDA DEPARTMENT OF EDUCATION,,,,,,,,,,,,,,,,,,
SCHOOL MEMBERSHIP BY GRADE,,,,,,,,,,,,,,,,,,
SCHOOL YEAR 2010-11,,,,,,,,,,,,,,,,,,
SURVEY 2 DATA AS OF 12/05/10,,,,,,,,,,,,,,,,,,
District Number,District Name,School Number,School Name,PK,KG,1ST,2ND,3RD,4TH,5TH,6TH,7TH,8TH,9TH,10TH,11TH,12TH,Total Membership
37,LEON,191,MEHRDAD PEPPER GHAZVINI LEARNI,0,0,0,0,0,1,1,15,31,27,34,16,3,2,130
37,LEON,204,SAIL,0,0,0,0,0,0,0,0,0,0,102,95,109,80,386
37,LEON,205,TEENAGE PARENT PROGRAM (TAP),0,0,0,0,0,0,0,0,2,2,7,5,14,8,38
37,LEON,222,GRIFFIN MIDDLE SCHOOL,0,0,0,0,0,0,0,233,177,148,0,0,0,0,558
37,LEON,231,JOHN G RILEY ELEMENTARY SCHOOL,35,113,105,81,79,55,87,0,0,0,0,0,0,0,555
37,LEON,291,R. FRANK NIMS MIDDLE SCHOOL,0,0,0,0,0,0,0,127,169,157,0,0,0,0,453
37,LEON,311,PINEVIEW ELEMENTARY SCHOOL,32,83,65,98,70,78,73,0,0,0,0,0,0,0,499
37,LEON,361,LIVELY TECHNICAL CENTER,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39
37,LEON,381,GILCHRIST ELEMENTARY SCHOOL,19,147,153,129,152,145,145,0,0,0,0,0,0,0,890
37,LEON,401,ASTORIA PARK ELEMENTARY SCHOOL,37,85,93,91,108,79,89,0,0,0,0,0,0,0,582
37,LEON,411,GRETCHEN EVERHART SCHOOL,53,2,4,7,3,7,10,9,14,6,11,14,9,65,214
37,LEON,421,W T MOORE ELEMENTARY SCHOOL,30,102,100,97,90,119,101,0,0,0,0,0,0,0,639
37,LEON,431,SEALEY ELEMENTARY SCHOOL,18,88,88,86,96,89,96,0,0,0,0,0,0,0,561
37,LEON,441,APALACHEE ELEMENTARY SCHOOL,33,95,93,93,94,81,74,0,0,0,0,0,0,0,563
37,LEON,451,FAIRVIEW MIDDLE SCHOOL,0,0,0,0,0,0,0,344,297,280,0,0,0,0,921
37,LEON,452,PACE SECONDARY SCHOOL,0,0,0,0,3,2,1,9,13,13,10,12,9,4,76
37,LEON,481,KILLEARN LAKES ELEM. SCHOOL,17,133,143,150,155,176,181,0,0,0,0,0,0,0,955
37,LEON,491,CHAIRES ELEMENTARY SCHOOL,31,75,52,94,75,84,93,0,0,0,0,0,0,0,504
37,LEON,501,SPRINGWOOD ELEMENTARY SCHOOL,29,107,88,116,110,95,96,0,0,0,0,0,0,0,641
37,LEON,511,DESOTO TRAIL ELEMENTARY SCHOOL,36,95,111,94,96,110,93,0,0,0,0,0,0,0,635
37,LEON,521,BUCK LAKE ELEMENTARY SCHOOL,18,107,123,126,113,135,138,0,0,0,0,0,0,0,760
37,LEON,531,DEERLAKE MIDDLE SCHOOL,0,0,0,0,0,0,0,298,293,322,0,0,0,0,913
37,LEON,561,FORT BRADEN ELEMENTARY SCHOOL,14,90,104,82,101,81,85,90,98,70,0,0,0,0,815
37,LEON,1091,LINCOLN HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,565,439,478,439,"1,921"
37,LEON,1131,HAWKS RISE ELEMENTARY SCHOOL,18,131,135,116,139,139,154,0,0,0,0,0,0,0,832
37,LEON,1141,LAWTON CHILES HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,540,526,487,458,"2,011"
37,LEON,1151,SWIFT CREEK MIDDLE SCHOOL,0,0,0,0,0,0,0,244,223,218,0,0,0,0,685
37,LEON,1161,CANOPY OAKS ELEMENTARY SCHOOL,35,109,113,112,108,103,111,0,0,0,0,0,0,0,691
37,LEON,1171,ROBERTS ELEMENTARY SCHOOL,34,124,128,134,147,143,156,0,0,0,0,0,0,0,866
37,LEON,1181,BOND ELEMENTARY SCHOOL,36,105,116,121,113,83,71,0,0,0,0,0,0,0,645
37,LEON,1201,WILLIAM J MONTFORD III MIDDLE,0,0,0,0,0,0,0,383,380,356,0,0,0,0,"1,119"
37,LEON,1202,J MICHAEL CONLEY ELEM SCHOOL A,63,137,175,142,113,97,96,0,0,0,0,0,0,0,823
37,LEON,1401,C.K. STEELE-LEROY COLLINS CHAR,0,0,0,0,0,0,0,33,23,22,0,0,0,0,78
37,LEON,1402,THE SCHOOL OF ARTS & SCIENCES,0,26,27,25,29,29,36,29,33,26,0,0,0,0,260
37,LEON,1411,LIFE SKILLS CENTER,0,0,0,0,0,0,0,0,0,0,87,68,88,69,312
37,LEON,1417,STARS MIDDLE SCHOOL,0,0,0,0,0,0,0,72,62,47,0,0,0,0,181
37,LEON,1421,IMAGINE SCHOOL AT EVENING ROSE,0,92,88,83,80,76,60,38,53,47,0,0,0,0,617
37,LEON,1502,LEON CO JUVENILE DETENTION CTR,0,0,0,0,0,1,0,4,3,9,8,7,6,1,39
37,LEON,1503,PACE CENTER FOR GIRLS,0,0,0,0,0,0,0,2,8,13,13,10,9,4,59
37,LEON,1507,AMIKIDS,0,0,0,0,0,0,0,8,13,8,13,5,0,1,48
37,LEON,1509,DISC-WOODVILLE ALT LEARNING CE,0,0,0,0,0,0,0,0,1,5,3,1,6,0,16
37,LEON,1518,NATURAL BRIDGE ACADEMY,0,0,0,1,3,0,5,2,1,2,4,0,0,0,18
37,LEON,1519,LEON COUNTY JAIL,0,0,0,0,0,0,0,0,1,0,8,2,1,0,12
37,LEON,7001,FLORIDA VIRTUAL SCHOOL,0,0,4,5,6,2,3,2,4,5,4,2,2,2,41
37,LEON,7004,LEON COUNTY VIRTUAL SCHOOL,0,0,0,0,0,0,0,9,10,9,12,6,18,13,77
37,LEON,9006,PREK,259,0,0,0,0,0,0,0,0,0,0,0,0,0,259
38,LEVY,21,BRONSON MIDDLE/HIGH SCHOOL,0,0,0,0,0,0,0,97,82,78,124,68,98,58,605
38,LEVY,23,HILLTOP ALTERNATIVE SCHOOL,0,0,0,0,0,1,2,3,6,18,16,18,13,15,92
38,LEVY,24,SUMMIT ACADEMY,0,0,0,0,0,0,0,2,7,5,3,4,1,0,22
38,LEVY,41,CEDAR KEY HIGH SCHOOL,3,24,15,15,19,14,16,17,23,19,17,16,15,8,221
38,LEVY,51,CHIEFLAND HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,146,150,101,109,506
38,LEVY,53,CHIEFLAND MIDDLE SCHOOL,0,0,0,0,0,0,0,119,118,102,0,0,0,0,339
38,LEVY,60,WHISPERING WINDS CHARTER SCHL,0,21,19,19,30,22,22,0,0,0,0,0,0,0,133
38,LEVY,62,NATURE COAST MIDDLE SCHOOL,0,0,0,0,0,0,0,36,27,31,0,0,0,0,94
38,LEVY,91,WILLISTON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,169,175,205,109,658
38,LEVY,92,JOYCE M. BULLOCK ELEM. SCHOOL,39,169,181,167,0,0,0,0,0,0,0,0,0,0,556
38,LEVY,101,WILLISTON MIDDLE SCHOOL,0,0,0,0,0,0,0,167,137,156,0,0,0,0,460
38,LEVY,111,YANKEETOWN SCHOOL,2,25,25,18,17,26,20,20,30,18,0,0,0,0,201
38,LEVY,231,WILLISTON ELEMENTARY SCHOOL,0,0,0,0,164,163,181,0,0,0,0,0,0,0,508
38,LEVY,241,CHIEFLAND ELEMENTARY SCHOOL,2,175,113,112,124,109,103,1,0,0,0,0,0,0,739
38,LEVY,1011,BRONSON ELEMENTARY SCHOOL,48,100,84,102,87,85,88,1,0,0,0,1,0,1,597
38,LEVY,7001,LEVY VIRTUAL INSTRUCTION PROGR,0,0,1,1,1,0,1,0,0,0,0,0,0,0,4
38,LEVY,7004,LEVY VIRTUAL SCHOOL,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
39,LIBERTY,21,LIBERTY COUNTY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,97,80,67,68,312
39,LIBERTY,31,W. R. TOLAR K-8 SCHOOL,0,83,67,75,79,70,73,60,64,68,0,0,0,0,639
39,LIBERTY,41,HOSFORD ELEM. JR. HIGH SCHOOL,23,32,48,36,30,29,28,31,31,24,0,0,0,0,312
39,LIBERTY,51,LIBERTY WILDERNESS CROSSROADS,0,0,0,0,0,0,0,0,3,1,14,5,4,2,29
39,LIBERTY,52,BRISTOL YOUTH ACADEMY,0,0,0,0,0,0,0,0,2,10,17,11,11,1,52
39,LIBERTY,53,APALACHICOLA FOREST YOUTH ACAD,0,0,0,0,0,1,1,1,7,4,10,5,5,2,36
39,LIBERTY,71,HORIZONS SCHOOL,0,0,0,0,0,0,0,1,1,0,2,1,0,0,5
39,LIBERTY,81,LIBERTY EARLY LEARNING CENTER,76,0,0,0,0,0,0,0,0,0,0,0,0,0,76
39,LIBERTY,7001,LIBERTY COUNTY VIRTUAL SCHOOL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40,MADISON,11,MADISON COUNTY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,192,187,150,153,682
40,MADISON,41,MADISON COUNTY CENTRAL SCHOOL,117,111,98,97,121,99,99,175,165,188,0,0,0,0,"1,270"
40,MADISON,91,GREENVILLE ELEMENTARY SCHOOL,16,33,31,19,23,30,22,0,0,0,0,0,0,0,174
40,MADISON,101,LEE ELEMENTARY SCHOOL,16,34,23,27,34,38,37,0,0,0,0,0,0,0,209
40,MADISON,111,PINETTA ELEMENTARY SCHOOL,17,22,34,26,23,34,28,0,0,0,0,0,0,0,184
40,MADISON,900,GREENVILLE HILLS ACADEMY,0,0,0,0,0,1,0,7,12,14,41,29,13,12,129
40,MADISON,925,JOANN BRIDGE ACADEMY,0,0,0,0,0,0,0,0,5,4,9,7,2,1,28
40,MADISON,950,MADISON COUNTY EXCEL ALTERNATI,0,0,0,0,0,0,0,5,5,7,11,4,1,1,34
40,MADISON,7001,MADISON VIRTUAL SCHOOL,0,0,0,0,0,0,1,0,2,0,0,1,1,1,6
40,MADISON,8010,MADISON TAP PROGRAM,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
41,MANATEE,31,ANNA MARIA ELEMENTARY SCHOOL,1,41,50,48,32,68,63,0,0,0,0,0,0,0,303
41,MANATEE,51,BALLARD ELEMENTARY SCHOOL,14,55,73,62,72,72,52,0,0,0,0,0,0,0,400
41,MANATEE,61,BAYSHORE ELEMENTARY SCHOOL,32,109,113,121,140,101,114,0,0,0,0,0,0,0,730
41,MANATEE,72,BAYSHORE HIGH SCHOOL,22,0,0,0,0,0,0,0,0,0,472,369,368,339,"1,570"
41,MANATEE,91,DUETTE ELEMENTARY SCHOOL,0,6,1,3,1,1,0,0,0,0,0,0,0,0,12
41,MANATEE,151,MANATEE ELEMENTARY SCHOOL,10,86,66,67,69,67,58,0,0,0,0,0,0,0,423
41,MANATEE,181,MANATEE HIGH SCHOOL,28,0,0,0,0,0,0,0,0,0,660,532,496,526,"2,242"
41,MANATEE,211,MANATEE TECHNICAL INSTITUTE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,17
41,MANATEE,212,CENTRAL HIGH SCHOOL,24,0,0,0,0,0,0,0,0,0,79,56,33,61,253
41,MANATEE,221,JESSIE P. MILLER ELEM. SCHOOL,48,117,122,137,112,118,109,0,0,0,0,0,0,0,763
41,MANATEE,231,MYAKKA CITY ELEMENTARY SCHOOL,20,44,42,43,57,45,56,0,0,0,0,0,0,0,307
41,MANATEE,261,ONECO ELEMENTARY SCHOOL,38,93,99,85,94,83,90,0,0,0,0,0,0,0,582
41,MANATEE,271,ORANGE RIDGE-BULLOCK ELEM.,47,93,106,102,112,86,83,0,0,0,0,0,0,0,629
41,MANATEE,281,PALM VIEW ELEMENTARY SCHOOL,3,52,63,50,73,80,92,0,0,0,0,0,0,0,413
41,MANATEE,291,PALMA SOLA ELEMENTARY SCHOOL,20,91,99,88,85,88,94,0,0,0,0,0,0,0,565
41,MANATEE,301,PALMETTO ELEMENTARY SCHOOL,10,103,104,92,129,112,127,0,0,0,0,0,0,0,677
41,MANATEE,351,PALMETTO HIGH SCHOOL,8,0,0,0,0,0,0,0,0,0,524,431,381,336,"1,680"
41,MANATEE,381,ROBERT H. PRINE ELEM. SCHOOL,39,142,137,137,124,112,98,0,0,0,0,0,0,0,789
41,MANATEE,411,BLANCHE H. DAUGHTREY ELEMENTAR,15,146,138,133,145,111,86,0,0,0,0,0,0,0,774
41,MANATEE,421,SAMOSET ELEMENTARY SCHOOL,32,83,88,94,89,86,76,0,0,0,0,0,0,0,548
41,MANATEE,431,SOUTHEAST HIGH SCHOOL,4,0,0,0,0,0,0,0,0,0,417,371,313,280,"1,385"
41,MANATEE,491,LINCOLN MIDDLE SCHOOL,0,0,0,0,0,0,0,200,192,238,0,0,0,0,630
41,MANATEE,521,JAMES TILLMAN ELEMENTARY MAGNE,39,83,69,64,87,70,66,0,0,0,0,0,0,0,478
41,MANATEE,541,BLACKBURN ELEMENTARY SCHOOL,48,64,71,76,77,63,79,0,0,0,0,0,0,0,478
41,MANATEE,571,FRANCES WAKELAND ELEMENTARY SC,42,89,92,84,87,78,63,0,0,0,0,0,0,0,535
41,MANATEE,581,W. D. SUGG MIDDLE SCHOOL,0,0,0,0,0,0,0,282,274,274,0,0,0,0,830
41,MANATEE,591,SARA SCOTT HARLLEE MIDDLE SCHL,3,0,0,0,0,0,0,187,170,208,0,0,0,0,568
41,MANATEE,601,H. S. MOODY ELEMENTARY SCHOOL,0,102,114,102,108,116,105,0,0,0,0,0,0,0,647
41,MANATEE,611,MARTHA B. KING MIDDLE SCHOOL,0,0,0,0,0,0,0,400,365,299,0,0,0,0,"1,064"
41,MANATEE,621,FLORINE J ABEL ELEMENTARY SCHO,29,94,76,109,106,90,82,0,0,0,0,0,0,0,586
41,MANATEE,631,IDA M. STEWART ELEMENTARY SCHL,1,77,62,80,84,84,86,0,0,0,0,0,0,0,474
41,MANATEE,641,WILLIAM H. BASHAW ELEMENTARY,4,94,122,112,114,111,120,0,0,0,0,0,0,0,677
41,MANATEE,651,BRADEN RIVER ELEMENTARY SCHOOL,46,69,80,56,76,87,96,0,0,0,0,0,0,0,510
41,MANATEE,652,BRADEN RIVER MIDDLE SCHOOL,0,0,0,0,0,0,0,278,319,370,0,0,0,0,967
41,MANATEE,671,SEA BREEZE ELEMENTARY SCHOOL,34,104,104,89,121,89,92,0,0,0,0,0,0,0,633
41,MANATEE,681,TARA ELEMENTARY SCHOOL,28,109,76,83,100,121,106,0,0,0,0,0,0,0,623
41,MANATEE,691,LOUISE R. JOHNSON MIDDLE SCHL,0,0,0,0,0,0,0,207,118,160,0,0,0,0,485
41,MANATEE,701,GENE WITT ELEMENTARY SCHOOL,40,90,65,70,101,85,97,0,0,0,0,0,0,0,548
41,MANATEE,711,CARLOS E. HAILE MIDDLE SCHOOL,0,0,0,0,0,0,0,311,318,344,0,0,0,0,973
41,MANATEE,721,LAKEWOOD RANCH HIGH SCHOOL,25,0,0,0,0,0,0,0,0,0,559,452,422,425,"1,883"
41,MANATEE,731,HORIZONS ACADEMY,2,0,0,0,0,2,2,11,40,45,79,78,99,73,431
41,MANATEE,741,KINNAN ELEMENTARY SCHOOL,37,125,100,129,104,121,119,0,0,0,0,0,0,0,735
41,MANATEE,751,ROWLETT MAGNET ELEMENTARY SCHO,0,141,159,172,156,140,132,0,0,0,0,0,0,0,900
41,MANATEE,752,R. DAN NOLAN MIDDLE SCHOOL,0,0,0,0,0,0,0,303,281,280,0,0,0,0,864
41,MANATEE,761,ELECTA LEE MAGNET MIDDLE,0,0,0,0,0,0,0,307,306,319,0,0,0,0,932
41,MANATEE,762,BRADEN RIVER HIGH SCHOOL,2,0,0,0,0,0,0,0,0,0,515,551,452,426,"1,946"
41,MANATEE,771,GILBERT W MCNEAL ELEM SCHOOL,18,116,112,106,114,146,126,0,0,0,0,0,0,0,738
41,MANATEE,781,FREEDOM ELEMENTARY SCHOOL,29,104,72,108,135,118,112,0,0,0,0,0,0,0,678
41,MANATEE,791,VIRGIL MILLS ELEMENTARY SCHOOL,56,158,132,144,189,159,182,0,0,0,0,0,0,0,"1,020"
41,MANATEE,801,ROBERT WILLIS ELEMENTARY SCHOO,7,86,109,137,124,113,117,0,0,0,0,0,0,0,693
41,MANATEE,811,ANNIE LUCY WILLIAMS ELEMENTARY,56,121,97,117,114,118,117,0,0,0,0,0,0,0,740
41,MANATEE,821,B.D. GULLETT ELEMENTARY SCHOOL,62,82,78,71,87,67,76,0,0,0,0,0,0,0,523
41,MANATEE,831,G.D. ROGERS GARDEN ELEMENTARY,26,56,51,38,44,36,44,0,0,0,0,0,0,0,295
41,MANATEE,842,BUFFALO CREEK MIDDLE SCHOOL,0,0,0,0,0,0,0,303,282,299,0,0,0,0,884
41,MANATEE,2001,AMIKIDS,0,0,0,0,0,0,0,4,8,9,13,9,0,0,43
41,MANATEE,2003,EASTER SEALS,0,0,0,0,0,0,0,0,0,0,1,0,0,38,39
41,MANATEE,2004,PACE CENTER FOR GIRLS,0,0,0,0,0,0,0,3,5,7,25,8,4,0,52
41,MANATEE,2007,JUST FOR GIRLS,0,0,0,0,0,0,0,8,19,18,0,0,0,0,45
41,MANATEE,2011,MANASOTA ARC,0,0,0,0,0,0,0,0,1,0,1,0,2,9,13
41,MANATEE,2014,"PINNACLE ACADEMY, INC.",20,0,0,0,0,0,0,0,0,0,0,0,0,0,20
41,MANATEE,2051,JUVENILE DETENTION CENTER,0,0,0,0,0,0,1,4,4,8,13,7,6,1,44
41,MANATEE,2054,MANATEE GLENS,0,1,3,1,2,2,1,0,0,0,0,0,0,0,10
41,MANATEE,2056,MANATEE PALMS YOUTH SERVICES,0,0,1,2,3,7,8,9,8,11,12,8,8,0,77
41,MANATEE,2062,FLORIDA SHERIFF'S YOUTH RANCH,0,0,0,0,0,0,0,0,2,3,4,6,0,1,16
41,MANATEE,2063,PALMETTO YOUTH ACADEMY,0,0,0,0,0,0,0,0,0,5,15,18,1,2,41
41,MANATEE,2066,MANATEE COMMUNITY ACTION AGENC,29,0,0,0,0,0,0,0,0,0,0,0,0,0,29
41,MANATEE,2068,THE PORT ACADEMY,0,0,0,0,0,0,0,0,1,0,3,2,3,0,9
41,MANATEE,2071,THE STAR CENTER SCHOOL,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
41,MANATEE,2072,"BEYOND THE SPECTRUM, INC",3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
41,MANATEE,2101,MANATEE SCHL OF ARTS/SCIENCES,0,32,29,35,48,36,44,0,0,0,0,0,0,0,224
41,MANATEE,2102,TEAM SUCCESS A SCHOOL OF EXCEL,0,37,41,38,34,21,28,40,21,11,0,0,0,0,271
41,MANATEE,2104,MANATEE SCHOOL FOR THE ARTS,0,0,0,0,0,0,0,260,258,234,187,172,133,106,"1,350"
41,MANATEE,2107,RICHARD MILBURN ACADEMY,5,0,0,0,0,0,0,0,0,0,68,60,69,43,245
41,MANATEE,2108,BRADENTON CHARTER SCHOOL,0,0,0,0,7,12,7,14,16,17,0,0,0,0,73
41,MANATEE,2122,OASIS MIDDLE SCHOOL,1,0,0,0,0,0,0,25,29,24,0,0,0,0,79
41,MANATEE,2123,IMAGINE CHARTER SCHOOL AT NORT,45,69,58,59,45,40,23,22,21,5,0,0,0,0,387
41,MANATEE,2124,IMAGINE CHARTER AT LAKEWOOD RA,46,87,68,67,72,64,64,81,39,35,0,0,0,0,623
41,MANATEE,2131,PALMETTO CHARTER SCHOOL,0,38,31,38,30,43,42,44,38,33,0,0,0,0,337
41,MANATEE,2141,STATE COLLEGE OF FLORIDA COLLE,0,0,0,0,0,0,0,65,65,0,0,0,0,0,130
41,MANATEE,7001,MANATEE VIRTUAL SCHOOL,0,0,2,1,7,5,6,8,8,10,4,4,2,0,57
42,MARION,51,HOWARD MIDDLE SCHOOL,0,0,0,0,0,0,0,336,315,300,0,0,0,0,951
42,MARION,71,ANTHONY ELEMENTARY SCHOOL,17,56,49,53,68,49,55,0,0,0,0,0,0,0,347
42,MARION,91,BELLEVIEW ELEMENTARY SCHOOL,8,107,113,105,103,104,115,0,0,0,0,0,0,0,655
42,MARION,101,BELLEVIEW-SANTOS ELEM. SCHOOL,0,136,135,129,116,142,154,0,0,0,0,0,0,0,812
42,MARION,162,REDDICK-COLLIER ELEM. SCHOOL,45,58,63,61,67,63,61,0,0,0,0,0,0,0,418
42,MARION,172,DUNNELLON MIDDLE SCHOOL,0,0,0,0,0,0,0,237,212,227,0,0,0,0,676
42,MARION,181,EAST MARION ELEMENTARY SCHOOL,36,115,118,100,120,126,107,0,0,0,0,0,0,0,722
42,MARION,191,EIGHTH STREET ELEMENTARY SCHL,0,41,39,53,49,62,52,0,0,0,0,0,0,0,296
42,MARION,211,FESSENDEN ELEMENTARY SCHOOL,36,79,90,73,64,62,78,0,0,0,0,0,0,0,482
42,MARION,221,FT. KING MIDDLE SCHOOL,0,0,0,0,0,0,0,407,405,400,0,0,0,0,"1,212"
42,MARION,251,WARD-HIGHLANDS ELEMENTARY SCHL,15,107,131,110,127,142,127,0,0,0,0,0,0,0,759
42,MARION,281,LAKE WEIR MIDDLE SCHOOL,0,0,0,0,0,0,0,427,400,413,0,0,0,0,"1,240"
42,MARION,291,MADISON ST ACAD OF VISUAL PERF,0,71,72,72,72,88,87,0,0,0,0,0,0,0,462
42,MARION,311,DR N H JONES ELEMENTARY SCHOOL,0,108,107,120,131,147,144,0,0,0,0,0,0,0,757
42,MARION,331,NORTH MARION HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,350,361,332,303,"1,346"
42,MARION,341,OAKCREST ELEMENTARY SCHOOL,36,147,112,103,106,111,91,0,0,0,0,0,0,0,706
42,MARION,351,FOREST HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,517,594,570,493,"2,174"
42,MARION,361,OSCEOLA MIDDLE SCHOOL,0,0,0,0,0,0,0,317,313,295,0,0,0,0,925
42,MARION,381,SPARR ELEMENTARY SCHOOL,26,73,65,51,64,59,59,0,0,0,0,0,0,0,397
42,MARION,391,SOUTH OCALA ELEMENTARY SCHOOL,13,100,95,102,108,112,95,0,0,0,0,0,0,0,625
42,MARION,401,STANTON-WEIRSDALE ELEMENTARY,18,88,67,75,88,107,87,0,0,0,0,0,0,0,530
42,MARION,431,WYOMINA PARK ELEMENTARY SCHOOL,29,106,86,65,69,92,70,0,0,0,0,0,0,0,517
42,MARION,461,VANGUARD HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,516,466,403,357,"1,742"
42,MARION,471,HILLCREST,0,0,0,0,0,0,0,13,14,15,21,17,17,76,173
42,MARION,491,NORTH MARION MIDDLE SCHOOL,0,0,0,0,0,0,0,258,259,266,0,0,0,0,783
42,MARION,501,LAKE WEIR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,468,431,366,363,"1,628"
42,MARION,521,DUNNELLON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,358,367,267,327,"1,319"
42,MARION,531,FT. MCCOY SCHOOL,40,83,81,93,80,84,97,185,178,166,0,0,0,0,"1,087"
42,MARION,541,OCALA SPRINGS ELEMENTARY SCHOO,0,106,107,98,105,113,98,0,0,0,0,0,0,0,627
42,MARION,551,SHADY HILL ELEMENTARY SCHOOL,0,85,100,95,105,102,105,0,0,0,0,0,0,0,592
42,MARION,561,EMERALD SHORES ELEMENTARY SCHL,0,77,84,80,122,99,102,0,0,0,0,0,0,0,564
42,MARION,571,SUNRISE ELEMENTARY SCHOOL,0,145,118,145,161,165,0,0,0,0,0,0,0,0,734
42,MARION,581,EVERGREEN ELEMENTARY SCHOOL,43,92,99,77,110,95,86,0,0,0,0,0,0,0,602
42,MARION,591,HARBOUR VIEW ELEMENTARY SCHOOL,13,121,128,130,113,128,127,0,0,0,0,0,0,0,760
42,MARION,611,MAPLEWOOD ELEMENTARY SCHOOL,21,125,125,127,144,150,148,0,0,0,0,0,0,0,840
42,MARION,621,ROMEO ELEMENTARY SCHOOL,0,121,125,136,117,115,151,0,0,0,0,0,0,0,765
42,MARION,631,BELLEVIEW MIDDLE SCHOOL,0,0,0,0,0,0,0,360,382,358,0,0,0,0,"1,100"
42,MARION,641,DUNNELLON ELEMENTARY SCHOOL,12,100,103,108,123,111,90,0,0,0,0,0,0,0,647
42,MARION,651,COLLEGE PARK ELEMENTARY SCHOOL,49,133,109,101,113,117,92,0,0,0,0,0,0,0,714
42,MARION,661,BELLEVIEW HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,420,423,344,318,"1,505"
42,MARION,671,GREENWAY ELEMENTARY SCHOOL,0,144,159,152,173,148,135,0,0,0,0,0,0,0,911
42,MARION,681,SADDLEWOOD ELEMENTARY SCHOOL,15,153,108,122,106,117,109,0,0,0,0,0,0,0,730
42,MARION,691,LIBERTY MIDDLE SCHOOL,0,0,0,0,0,0,0,415,318,379,0,0,0,0,"1,112"
42,MARION,701,WEST PORT HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,518,511,493,437,"1,959"
42,MARION,711,HAMMETT BOWEN JR. ELEMENTARY S,0,105,130,139,135,157,135,0,0,0,0,0,0,0,801
42,MARION,721,HORIZON ACADEMY AT MARION OAKS,0,0,0,0,0,0,150,260,231,249,0,0,0,0,890
42,MARION,731,MARION OAKS ELEMENTARY SCHOOL,23,115,134,99,108,113,115,0,0,0,0,0,0,0,707
42,MARION,7001,MCPS DISTRICT VIRTUAL,0,0,4,10,8,15,10,0,0,0,0,0,0,21,68
42,MARION,7004,MARION VIRTUAL FRANCHISE SCHOO,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7
42,MARION,9346,STUDENT SERVICES/ESE,3,0,0,2,2,2,4,3,4,4,4,3,1,0,32
42,MARION,9401,MARION TECHNICAL INSTITUTE,0,0,0,0,0,0,0,0,0,0,0,1,133,241,375
42,MARION,9412,COMMUNITY TECH & ADULT ED. CTR,18,0,0,0,0,0,0,0,0,0,3,0,4,5,30
42,MARION,9618,SILVER RIVER MENTORING AND INS,0,0,0,0,0,0,0,8,18,81,53,47,22,14,243
42,MARION,9670,MARION CHARTER SCHOOL,0,33,30,30,36,33,27,0,0,0,0,0,0,0,189
42,MARION,9680,MCINTOSH AREA CHARTER SCHOOL,0,17,19,17,14,14,20,0,0,0,0,0,0,0,101
42,MARION,9690,FRANCIS MARION MILITARY ACADEM,0,0,0,0,0,0,0,0,0,0,78,64,22,14,178
42,MARION,9721,MARION JUVENILE CORRECTION,0,0,0,0,0,0,0,0,0,3,8,7,1,1,20
42,MARION,9722,MARION REG. JUVENILE DET. CTR,0,0,0,0,0,0,0,1,5,6,11,17,10,3,53
42,MARION,9724,MARION COUNTY JAIL,0,0,0,0,0,0,0,0,0,0,1,1,3,4,9
42,MARION,9727,ARC IDEA PART H BIRTH-3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,35
42,MARION,9731,KINGSBURY ACADEMY,0,1,2,3,6,10,6,13,20,25,18,22,27,24,177
42,MARION,9733,PREK SPEECH AND LANGUAGE STUDE,91,0,0,0,0,0,0,0,0,0,0,0,0,0,91
42,MARION,9734,"PACE CENTER FOR GIRLS, INC.",0,0,0,0,0,0,0,2,5,14,13,7,8,3,52
43,MARTIN,21,STUART MIDDLE SCHOOL,0,0,0,0,0,0,0,277,299,305,0,0,0,0,881
43,MARTIN,25,SEA WIND ELEMENTARY SCHOOL,0,121,129,106,151,108,123,0,0,0,0,0,0,0,738
43,MARTIN,31,MARTIN COUNTY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,551,502,480,410,"1,943"
43,MARTIN,51,J. D. PARKER SCHOOL OF TECHNOL,15,119,109,95,102,91,95,0,0,0,0,0,0,0,626
43,MARTIN,61,PALM CITY ELEMENTARY SCHOOL,0,85,103,90,137,122,163,0,0,0,0,0,0,0,700
