FLORIDA DEPARTMENT OF EDUCATION,,,,,,,,,,,,,,,,,,
SCHOOL MEMBERSHIP BY GRADE,,,,,,,,,,,,,,,,,,
SCHOOL YEAR 2011-12,,,,,,,,,,,,,,,,,,
SURVEY 2 DATA AS OF 11/23/11,,,,,,,,,,,,,,,,,,
DISTRICT #,DISTRICT,SCHOOL #,SCHOOL,PK,KG,1ST,2ND,3RD,4TH,5TH,6TH,7TH,8TH,9TH,10TH,11TH,12TH,TOTAL MEMBERSHIP
53,POLK,43,LAWTON CHILES MIDDLE ACADEMY,0,0,0,0,0,0,0,221,217,214,0,0,0,0,652
53,POLK,51,SOUTHWEST MIDDLE SCHOOL,0,0,0,0,0,0,0,318,336,275,0,0,0,0,929
53,POLK,61,CARLTON PALMORE ELEM. SCHOOL,32,73,79,90,109,80,90,0,0,0,0,0,0,0,553
53,POLK,81,CLEVELAND COURT ELEM. SCHOOL,0,69,80,55,70,70,72,0,0,0,0,0,0,0,416
53,POLK,91,COMBEE ELEMENTARY SCHOOL,22,125,125,91,122,101,78,0,0,0,0,0,0,0,664
53,POLK,92,DORIS A. SANDERS LEARNING CTR,1,2,4,4,4,4,7,3,10,2,9,7,5,31,93
53,POLK,101,CRYSTAL LAKE ELEMENTARY SCHOOL,66,72,74,80,76,63,62,0,0,0,0,0,0,0,493
53,POLK,131,DIXIELAND ELEMENTARY SCHOOL,2,73,72,64,71,72,63,0,0,0,0,0,0,0,417
53,POLK,151,PHILIP O'BRIEN ELEMENTARY SCHO,0,107,101,94,98,100,97,0,0,0,0,0,0,0,597
53,POLK,181,MEDULLA ELEMENTARY SCHOOL,59,95,95,94,113,98,107,0,0,0,0,0,0,0,661
53,POLK,191,R. BRUCE WAGNER ELEMENTARY SCH,31,147,124,130,130,113,111,0,0,0,0,0,0,0,786
53,POLK,201,NORTH LAKELAND ELEMENTARY SCHO,24,105,115,103,121,123,104,0,0,0,0,0,0,0,695
53,POLK,231,SOUTHWEST ELEMENTARY SCHOOL,20,89,74,67,66,81,76,0,0,0,0,0,0,0,473
53,POLK,251,LINCOLN AVENUE ACADEMY,0,90,88,90,88,88,88,0,0,0,0,0,0,0,532
53,POLK,261,ROCHELLE SCHOOL OF THE ARTS,18,71,72,89,85,88,84,103,103,100,0,0,0,0,813
53,POLK,311,DANIEL JENKINS ACADEMY TECH,0,0,0,0,0,0,0,170,169,167,0,0,0,0,506
53,POLK,321,SHELLEY S. BOONE MIDDLE SCHOOL,0,0,0,0,0,0,0,320,313,260,0,0,0,0,893
53,POLK,331,ALTA VISTA ELEMENTARY SCHOOL,28,163,128,130,146,110,112,0,0,0,0,0,0,0,817
53,POLK,341,SANDHILL ELEMENTARY SCHOOL,19,107,110,127,129,103,106,0,0,0,0,0,0,0,701
53,POLK,361,EASTSIDE ELEMENTARY SCHOOL,30,204,165,181,173,131,144,0,0,0,0,0,0,0,"1,028"
53,POLK,391,BETHUNE ACADEMY,0,72,72,72,72,88,87,0,0,0,0,0,0,0,463
53,POLK,401,DAVENPORT SCHOOL OF THE ARTS,38,74,73,71,72,89,88,90,86,88,0,0,0,0,769
53,POLK,421,DON E WOODS OPPORTUNITY CENTER,0,0,0,0,0,0,0,4,13,44,37,14,11,8,131
53,POLK,441,RIDGEVIEW GLOBAL STUDIES ACAD.,0,144,147,145,147,133,129,0,0,0,0,0,0,0,845
53,POLK,481,WINTER HAVEN SENIOR HIGH SCHL,0,0,0,0,0,0,0,0,0,0,454,449,392,309,"1,604"
53,POLK,491,DENISON MIDDLE SCHOOL,0,0,0,0,0,0,0,323,335,282,0,0,0,0,940
53,POLK,531,FRANK E. BRIGHAM ACADEMY,0,87,88,88,88,88,88,0,0,0,0,0,0,0,527
53,POLK,571,WESTWOOD MIDDLE SCHOOL,0,0,0,0,0,0,0,297,346,310,0,0,0,0,953
53,POLK,591,ELBERT ELEMENTARY SCHOOL,12,86,83,79,98,95,77,0,0,0,0,0,0,0,530
53,POLK,601,FRED G. GARNER ELEMENTARY SCHL,46,111,101,110,136,88,89,0,0,0,0,0,0,0,681
53,POLK,611,INWOOD ELEMENTARY SCHOOL,0,63,73,70,91,65,70,0,0,0,0,0,0,0,432
53,POLK,621,LAKE SHIPP ELEMENTARY SCHOOL,12,104,99,87,89,86,78,0,0,0,0,0,0,0,555
53,POLK,631,JOHN SNIVELY ELEMENTARY SCHOOL,36,84,90,69,96,62,74,0,0,0,0,0,0,0,511
53,POLK,651,LAKE ALFRED ELEMENTARY SCHOOL,12,88,67,84,104,80,92,0,0,0,0,0,0,0,527
53,POLK,661,KAREN M. SIEGEL ACADEMY,8,3,5,9,4,12,6,8,5,14,13,11,10,44,152
53,POLK,681,WAHNETA ELEMENTARY SCHOOL,54,92,86,72,79,81,60,0,0,0,0,0,0,0,524
53,POLK,711,JEWETT MIDDLE ACADEMY MAGNET,0,0,0,0,0,0,0,196,195,190,0,0,0,0,581
53,POLK,712,JEWETT SCHOOL OF THE ARTS,19,71,70,72,71,87,88,84,86,79,0,0,0,0,727
53,POLK,791,FT. MEADE MIDDLE/SR. HIGH SCHL,0,0,0,0,0,0,0,111,104,96,87,121,82,74,675
53,POLK,802,LEWIS ANNA WOODBURY ELEMENTARY,11,94,101,95,134,100,86,0,0,0,0,0,0,0,621
53,POLK,811,AUBURNDALE SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,436,402,373,264,"1,475"
53,POLK,821,JERE L. STAMBAUGH MIDDLE,0,0,0,0,0,0,0,290,285,304,0,0,0,0,879
53,POLK,841,LENA VISTA ELEMENTARY SCHOOL,36,148,124,131,130,108,106,0,0,0,0,0,0,0,783
53,POLK,851,AUBURNDALE CENTRAL ELEMENTARY,36,80,71,72,83,55,54,0,0,0,0,0,0,0,451
53,POLK,861,WALTER CALDWELL ELEM. SCHOOL,14,108,102,103,121,79,94,0,0,0,0,0,0,0,621
53,POLK,881,POLK CITY ELEMENTARY SCHOOL,17,78,71,82,78,75,83,0,0,0,0,0,0,0,484
53,POLK,901,BARTOW SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,583,524,484,377,"1,968"
53,POLK,931,BARTOW MIDDLE SCHOOL,0,0,0,0,0,0,0,274,267,275,0,0,0,0,816
53,POLK,932,COMPASS MIDDLE CHARTER SCHOOL,0,0,0,0,0,0,39,73,59,17,0,0,0,0,188
53,POLK,933,CHAIN OF LAKES ELEMENTARY SCHO,40,144,131,157,179,140,148,0,0,0,0,0,0,0,939
53,POLK,937,RIDGE COMMUNITY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,588,635,557,388,"2,168"
53,POLK,941,BARTOW ELEMENTARY ACADEMY,0,54,54,72,72,88,88,0,0,0,0,0,0,0,428
53,POLK,961,FLORAL AVENUE ELEMENTARY SCHOO,25,93,93,76,77,66,71,0,0,0,0,0,0,0,501
53,POLK,962,JEAN O'DELL LEARNING CENTER,0,4,2,2,9,3,4,4,6,5,3,4,3,18,67
53,POLK,971,UNION ACADEMY,0,0,0,0,0,0,0,136,136,129,0,0,0,0,401
53,POLK,981,GIBBONS STREET ELEMENTARY SCHO,54,54,44,43,49,39,39,0,0,0,0,0,0,0,322
53,POLK,1041,ALTURAS ELEMENTARY SCHOOL,8,55,60,63,65,44,50,0,0,0,0,0,0,0,345
53,POLK,1051,TENOROC HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,388,330,315,265,"1,298"
53,POLK,1061,HIGHLAND CITY ELEMENTARY SCHOO,2,72,60,72,83,77,81,0,0,0,0,0,0,0,447
53,POLK,1131,MULBERRY SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,280,268,267,221,"1,036"
53,POLK,1141,PURCELL ELEMENTARY SCHOOL,13,69,66,71,100,69,62,0,0,0,0,0,0,0,450
53,POLK,1151,KINGSFORD ELEMENTARY SCHOOL,60,92,117,81,133,88,85,0,0,0,0,0,0,0,656
53,POLK,1161,MULBERRY MIDDLE SCHOOL,0,0,0,0,0,0,0,365,300,299,0,0,0,0,964
53,POLK,1181,KATHLEEN SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,572,518,418,354,"1,862"
53,POLK,1191,KATHLEEN MIDDLE SCHOOL,0,0,0,0,0,0,0,307,255,245,0,0,0,0,807
53,POLK,1221,KATHLEEN ELEMENTARY SCHOOL,12,82,89,86,99,82,84,0,0,0,0,0,0,0,534
53,POLK,1231,GRIFFIN ELEMENTARY SCHOOL,11,87,101,82,93,85,69,0,0,0,0,0,0,0,528
53,POLK,1241,JESSE KEEN ELEMENTARY SCHOOL,32,94,104,88,95,71,73,0,0,0,0,0,0,0,557
53,POLK,1251,WINSTON ELEMENTARY SCHOOL,36,90,72,89,72,91,66,0,0,0,0,0,0,0,516
53,POLK,1271,SLEEPY HILL ELEMENTARY SCHOOL,86,124,105,105,143,112,102,0,0,0,0,0,0,0,777
53,POLK,1281,HIGHLANDS GROVE ELEMENTARY SCH,22,108,127,119,106,109,125,0,0,0,0,0,0,0,716
53,POLK,1291,FROSTPROOF ELEMENTARY SCHOOL,36,125,132,117,0,0,0,0,0,0,0,0,0,0,410
53,POLK,1341,MCLAUGHLIN MIDDLE SCHOOL,35,0,0,0,0,0,0,251,253,248,0,0,0,0,787
53,POLK,1351,POLK AVENUE ELEMENTARY SCHOOL,18,84,79,78,85,80,86,0,0,0,0,0,0,0,510
53,POLK,1361,HILLCREST ELEMENTARY SCHOOL,13,125,104,109,114,82,103,0,0,0,0,0,0,0,650
53,POLK,1362,HORIZONS ELEMENTARY SCHOOL,32,145,126,122,146,112,112,0,0,0,0,0,0,0,795
53,POLK,1371,SPOOK HILL ELEMENTARY SCHOOL,40,85,89,90,90,103,82,0,0,0,0,0,0,0,579
53,POLK,1381,ROOSEVELT ACADEMY,0,0,0,0,0,0,0,51,46,44,26,25,19,27,238
53,POLK,1401,JANIE HOWARD WILSON SCHOOL,0,70,97,83,89,84,72,0,0,0,0,0,0,0,495
53,POLK,1421,DALE R FAIR BABSON PARK ELEM.,0,88,88,71,75,76,71,0,0,0,0,0,0,0,469
53,POLK,1451,EDGAR L. PADGETT ELEMENTARY,14,94,95,74,93,86,107,0,0,0,0,0,0,0,563
53,POLK,1491,GAUSE ACADEMY OF LEADERSHIP,54,0,0,0,0,0,0,66,16,29,57,26,21,23,292
53,POLK,1501,CRYSTAL LAKE MIDDLE SCHOOL,0,0,0,0,0,0,0,351,286,215,0,0,0,0,852
53,POLK,1521,OSCAR J. POPE ELEMENTARY SCHOO,28,79,67,60,70,65,47,0,0,0,0,0,0,0,416
53,POLK,1591,MAYNARD A. TRAVISS CAREER CENT,58,0,0,0,0,0,0,0,2,3,10,22,63,75,233
53,POLK,1601,BOK ACADEMY,0,0,0,0,0,0,0,169,160,211,0,0,0,0,540
53,POLK,1611,LAUREL ELEMENTARY SCHOOL,20,92,81,82,91,67,94,0,0,0,0,0,0,0,527
53,POLK,1662,LAKE ALFRED-ADDAIR MIDDLE SCHO,0,0,0,0,0,0,0,260,231,219,0,0,0,0,710
53,POLK,1671,MCKEEL ACADEMY OF TECHNOLOGY,0,0,0,0,0,0,0,88,88,270,215,159,145,114,"1,079"
53,POLK,1681,SCOTT LAKE ELEMENTARY SCHOOL,32,129,115,120,109,119,129,0,0,0,0,0,0,0,753
53,POLK,1682,MCKEEL ELEMENTARY ACADEMY,0,54,54,54,54,66,65,0,0,0,0,0,0,0,347
53,POLK,1691,RIDGE CAREER CENTER,0,0,0,0,0,0,0,0,0,0,2,17,80,106,205
53,POLK,1692,SOUTH MCKEEL ACADEMY,0,125,108,126,126,132,176,176,176,0,0,0,0,0,"1,145"
53,POLK,1701,EAGLE LAKE ELEMENTARY SCHOOL,50,76,73,80,118,87,87,0,0,0,0,0,0,0,571
53,POLK,1702,PALMETTO ELEMENTARY SCHOOL,34,123,148,142,126,103,108,0,0,0,0,0,0,0,784
53,POLK,1711,GARDEN GROVE ELEMENTARY SCHOOL,1,96,102,103,96,109,125,0,0,0,0,0,0,0,632
53,POLK,1721,LAKE WALES SENIOR HIGH SCHOOL,1,0,0,0,0,0,0,0,0,0,386,284,292,228,"1,191"
53,POLK,1731,PINEWOOD ELEMENTARY SCHOOL,6,99,110,103,122,89,114,0,0,0,0,0,0,0,643
53,POLK,1751,JAMES E. STEPHENS ELEM. SCHOOL,24,55,67,49,85,61,49,0,0,0,0,0,0,0,390
53,POLK,1761,LAKE GIBSON MIDDLE SCHOOL,0,0,0,0,0,0,0,421,424,380,0,0,0,0,"1,225"
53,POLK,1762,LAKE GIBSON SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,514,451,449,396,"1,810"
53,POLK,1771,LAKELAND HIGHLANDS MIDDLE SCHL,0,0,0,0,0,0,0,443,430,464,0,0,0,0,"1,337"
53,POLK,1781,DUNDEE ELEMENTARY SCHOOL,19,72,69,64,81,59,75,0,0,0,0,0,0,0,439
53,POLK,1791,HAINES CITY SENIOR HIGH SCHOOL,9,0,0,0,0,0,0,0,0,0,661,572,494,349,"2,085"
53,POLK,1801,FROSTPROOF MIDDLE/SENIOR HIGH,0,0,0,0,0,0,0,149,151,170,170,152,151,109,"1,052"
53,POLK,1811,CLARENCE BOSWELL ELEM. SCHOOL,8,68,82,70,72,67,61,0,0,0,0,0,0,0,428
53,POLK,1821,JAMES W. SIKES ELEMENTARY SCHL,9,159,128,141,172,140,139,0,0,0,0,0,0,0,888
53,POLK,1831,LAKE MARION CREEK ELEMENTARY S,0,83,92,92,108,83,90,296,0,0,0,0,0,0,844
53,POLK,1841,R. CLEM CHURCHWELL ELEMENTARY,29,103,103,104,73,97,88,0,0,0,0,0,0,0,597
53,POLK,1851,DR. NE ROBERTS ELEMENTARY SCHO,34,112,101,98,108,90,117,0,0,0,0,0,0,0,660
53,POLK,1861,ROSABELLE W. BLAKE ACADEMY,9,71,71,69,72,77,53,112,109,101,0,0,0,0,744
53,POLK,1881,WENDELL WATSON ELEMENTARY SCHO,4,143,139,125,143,133,155,0,0,0,0,0,0,0,842
53,POLK,1891,VALLEYVIEW ELEMENTARY SCHOOL,43,109,114,143,144,129,128,0,0,0,0,0,0,0,810
53,POLK,1901,SOCRUM ELEMENTARY SCHOOL,69,91,90,70,96,73,77,0,0,0,0,0,0,0,566
53,POLK,1908,SPESSARD L HOLLAND ELEMENTARY,27,141,140,144,113,118,83,0,0,0,0,0,0,0,766
53,POLK,1921,BEN HILL GRIFFIN JR ELEM SCHL,0,0,0,0,129,124,137,0,0,0,0,0,0,0,390
53,POLK,1931,GEORGE W. JENKINS SENIOR HIGH,0,0,0,0,0,0,0,0,0,0,662,573,551,498,"2,284"
53,POLK,1941,LOUGHMAN OAKS ELEMENTARY SCHL,29,151,160,145,166,135,144,0,0,0,0,0,0,0,930
53,POLK,1951,BERKLEY ELEMENTARY SCHOOL,62,105,108,111,108,134,130,0,0,0,0,0,0,0,758
53,POLK,1961,DISCOVERY ACADEMY OF LAKE ALFR,0,0,0,0,0,0,0,373,333,306,0,0,0,0,"1,012"
53,POLK,1971,SLEEPY HILL MIDDLE SCHOOL,0,0,0,0,0,0,0,323,260,284,0,0,0,0,867
53,POLK,1981,DUNDEE RIDGE MIDDLE SCHOOL,0,0,0,0,0,0,0,147,409,372,0,0,0,0,928
53,POLK,1991,LAKE REGION HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,574,540,441,369,"1,924"
53,POLK,2001,BILL DUNCAN OPPORTUNITY CENTER,0,0,0,0,0,0,0,17,36,33,20,23,11,2,142
53,POLK,7001,POLK VIRTUAL INSTRUCTION PROGR,0,1,0,0,0,0,0,7,6,7,1,9,7,4,42
53,POLK,8002,POLK PRE-COLLEGIATE ACADEMY,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25
53,POLK,8004,NEW BEGINNINGS HIGH SCHOOL,18,0,0,0,0,0,0,1,3,7,57,65,76,62,289
53,POLK,8031,ACHIEVEMENT ACADEMY,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90
53,POLK,8071,A.C.E. CHARTER SCHOOL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18
53,POLK,8121,HARTRIDGE ACADEMY,0,52,36,29,28,19,14,0,0,0,0,0,0,0,178
53,POLK,8131,POLK STATE COLLEGE COLLEGIATE,0,0,0,0,0,0,0,0,0,0,0,0,120,105,225
53,POLK,8133,CHAIN OF LAKES COLLEGIATE HIGH,0,0,0,0,0,0,0,0,0,0,0,0,148,122,270
53,POLK,8140,LAKELAND MONTESSORI MIDDLE SCH,0,0,0,0,0,0,0,22,22,8,0,0,0,0,52
53,POLK,8141,LAKELAND MONTESSORI SCHOOL HOU,0,18,21,16,14,5,15,0,0,0,0,0,0,0,89
53,POLK,8142,BERKLEY ACCELERATED MIDDLE SCH,0,0,0,0,0,0,0,149,140,132,0,0,0,0,421
53,POLK,8143,OUR CHILDREN'S ACADEMY,85,18,19,17,7,8,12,7,0,0,0,0,0,0,173
53,POLK,8148,DROP BACK IN,0,0,0,0,0,0,0,0,0,0,117,170,182,176,645
53,POLK,9002,TRANSITION SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51
53,POLK,9003,HOSPITAL HOMEBOUND,2,3,4,2,1,3,4,4,3,2,11,8,4,13,64
53,POLK,9004,WINTER HAVEN PACE,0,0,0,0,0,1,3,1,3,2,1,0,0,1,12
53,POLK,9203,B.E.S.T.,0,3,3,1,2,6,6,0,0,0,0,0,0,0,21
53,POLK,9205,RIDGE TEEN PARENT PROGRAM,48,0,0,0,0,0,0,0,1,3,8,7,10,21,98
53,POLK,9207,POLK HALFWAY HOUSE,0,0,0,0,0,0,0,5,6,6,4,0,0,0,21
53,POLK,9221,NEW HORIZONS,0,0,0,0,0,0,0,0,0,4,9,1,4,1,19
53,POLK,9224,AVON PARK YOUTH ACADEMY,0,0,0,0,0,0,0,0,0,0,31,40,32,58,161
53,POLK,9225,PACE CENTER FOR GIRLS,0,0,0,0,0,0,0,0,3,10,10,11,6,1,41
53,POLK,9228,POLK COUNTY SHERIFF'S CENTRAL,0,0,0,0,0,0,0,0,3,4,18,14,10,2,51
53,POLK,9233,SHERIFF'S YOUTH VILLA,0,0,0,0,0,0,0,3,5,6,2,0,0,0,16
53,POLK,9234,NEW BEGINNINGS YOUTH ACADEMY,0,0,0,0,0,0,0,0,2,2,8,5,5,0,22
53,POLK,9235,AMIKIDS,0,0,0,0,0,0,0,2,5,10,8,6,3,4,38
53,POLK,9236,POLK COUNTY SHERIFFS REGIONAL,0,0,0,0,0,0,1,6,3,6,10,9,3,2,40
53,POLK,9251,HAINES CITY HEADSTART CENTER,88,0,0,0,0,0,0,0,0,0,0,0,0,0,88
53,POLK,9252,WINTER HAVEN HEAD START,35,0,0,0,0,0,0,0,0,0,0,0,0,0,35
53,POLK,9253,ALPI FROSTPROOF CHILD DEVELOPM,54,0,0,0,0,0,0,0,0,0,0,0,0,0,54
53,POLK,9255,ESE COUNTYWIDE,0,2,2,7,9,5,6,4,10,5,9,5,3,2,69
54,PUTNAM,41,W. H. BEASLEY MIDDLE SCHOOL,0,0,0,0,0,0,0,134,129,127,0,0,0,0,390
54,PUTNAM,51,THE CHILDREN'S READING CENTER,0,37,39,31,38,28,23,0,0,0,0,0,0,0,196
54,PUTNAM,91,MELLON ELEMENTARY SCHOOL,34,78,79,63,53,55,59,0,0,0,0,0,0,0,421
54,PUTNAM,101,KELLEY SMITH ELEMENTARY SCHOOL,50,109,116,117,141,119,152,0,0,0,0,0,0,0,804
54,PUTNAM,112,INTERLACHEN HIGH SCHOOL,2,0,0,0,0,0,0,0,0,0,234,220,185,160,801
54,PUTNAM,113,C. H. PRICE MIDDLE SCHOOL,0,0,0,0,0,0,0,198,173,177,0,0,0,0,548
54,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,18,56,60,54,57,56,58,0,0,0,0,0,0,0,359
54,PUTNAM,125,Q. I. ROBERTS MIDDLE SCHOOL,0,0,0,0,0,0,0,109,95,86,0,0,0,0,290
54,PUTNAM,151,JAMES A. LONG ELEMENTARY SCHOO,53,86,81,78,85,80,81,0,0,0,0,0,0,0,544
54,PUTNAM,171,"ROBERT H. JENKINS, JR. MIDDLE",0,0,0,0,0,0,0,279,248,234,0,0,0,0,761
54,PUTNAM,201,INTERLACHEN ELEMENTARY SCHOOL,51,135,129,142,118,111,121,0,0,0,0,0,0,0,807
54,PUTNAM,211,BROWNING-PEARCE ELEM. SCHOOL,57,130,127,126,133,113,95,0,0,0,0,0,0,0,781
54,PUTNAM,231,"GEORGE C. MILLER, JR. INTRM.",0,0,0,0,0,136,130,146,0,0,0,0,0,0,412
54,PUTNAM,251,MIDDLETON-BURNEY ELEMENTARY,66,158,167,158,171,0,0,0,0,0,0,0,0,0,720
54,PUTNAM,261,CRESCENT CITY JR/SR HIGH SCHL,2,0,0,0,0,0,0,0,157,180,169,146,130,98,882
54,PUTNAM,301,PALATKA HIGH SCHOOL,14,0,0,0,0,0,0,0,0,0,423,346,329,253,"1,365"
54,PUTNAM,321,ELEANOR H. MILLER SCHOOL,9,2,4,2,3,5,6,8,13,11,8,15,11,13,110
54,PUTNAM,341,OCHWILLA ELEMENTARY SCHOOL,25,80,69,59,80,67,65,0,0,0,0,0,0,0,445
54,PUTNAM,351,WILLIAM D. MOSELEY ELEMENTARY,37,79,76,79,78,53,46,0,0,0,0,0,0,0,448
54,PUTNAM,461,ALTERNATIVES UNLIMITED HIGH SC,0,0,0,0,0,0,0,0,0,0,15,10,9,9,43
54,PUTNAM,7004,PUTNAM VIRTUAL FRANCHISE,0,0,0,0,0,0,0,2,1,1,0,4,3,4,15
55,ST. JOHNS,11,ACADEMY FOR BUSINESS AND LEADE,0,0,0,0,0,0,18,38,46,32,0,0,0,0,134
55,ST. JOHNS,21,CROOKSHANK ELEMENTARY SCHOOL,59,131,126,105,103,104,102,0,0,0,0,0,0,0,730
55,ST. JOHNS,32,GAINES ALTERNATIVE AT HAMBLEN,0,0,0,0,0,0,0,0,2,6,12,8,4,6,38
55,ST. JOHNS,33,ST. JOHNS TECHNICAL HIGH SCHOO,0,0,0,0,0,0,0,0,11,20,36,35,31,48,181
55,ST. JOHNS,61,ST JOHNS CO TRANSITION PROGRAM,0,0,0,1,1,1,1,2,0,2,1,5,3,0,17
55,ST. JOHNS,71,THERAPEUTIC LEARNING CENTER,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13
55,ST. JOHNS,72,ST. JOHNS COMMUNITY CAMPUS,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
55,ST. JOHNS,91,KETTERLINUS ELEMENTARY SCHOOL,0,78,75,82,83,74,84,0,0,0,0,0,0,0,476
55,ST. JOHNS,141,MKY- HEAD START /DPP PK SCHOOL,18,1,2,0,0,2,1,0,0,0,0,0,0,1,25
55,ST. JOHNS,161,R. B. HUNT ELEMENTARY SCHOOL,1,105,133,124,133,96,106,0,0,0,0,0,0,0,698
55,ST. JOHNS,171,R J MURRAY MIDDLE SCHOOL,0,0,0,0,0,0,0,241,270,189,0,0,0,0,700
55,ST. JOHNS,181,ST. AUGUSTINE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,464,458,443,356,"1,721"
55,ST. JOHNS,201,THE WEBSTER SCHOOL,83,89,87,89,91,97,96,0,2,0,0,0,0,1,635
55,ST. JOHNS,241,JULINGTON CREEK ELEM. SCHOOL,6,137,154,152,167,172,191,0,0,0,0,0,0,0,979
55,ST. JOHNS,251,ALLEN D NEASE SENIOR HIGH SCHO,0,0,0,0,0,0,0,0,0,0,434,417,410,339,"1,600"
55,ST. JOHNS,261,W. DOUGLAS HARTLEY ELEMENTARY,4,102,118,106,105,95,95,0,0,0,0,0,0,0,625
55,ST. JOHNS,301,SEBASTIAN MIDDLE SCHOOL,0,0,0,0,0,0,0,230,231,208,0,0,0,0,669
55,ST. JOHNS,311,ALICE B. LANDRUM MIDDLE SCHOOL,0,0,0,0,0,0,0,400,433,394,0,0,0,0,"1,227"
55,ST. JOHNS,321,SWITZERLAND POINT MIDDLE SCHOO,0,0,0,0,0,0,0,326,321,317,1,0,0,0,965
55,ST. JOHNS,331,OSCEOLA ELEMENTARY SCHOOL,32,117,117,121,117,132,101,0,0,0,0,0,0,0,737
55,ST. JOHNS,341,MILL CREEK ELEMENTARY SCHOOL,24,158,182,192,170,155,177,0,0,0,0,0,0,0,"1,058"
55,ST. JOHNS,351,PONTE VEDRA PALM VALLEY- RAWLI,21,175,168,199,184,241,226,0,0,0,0,0,0,0,"1,214"
55,ST. JOHNS,361,OTIS A. MASON ELEMENTARY SCHOO,45,113,109,98,89,73,84,1,0,0,0,0,0,0,612
55,ST. JOHNS,371,GAMBLE ROGERS MIDDLE SCHOOL,0,0,0,0,0,0,0,302,296,283,0,0,0,0,881
55,ST. JOHNS,381,CUNNINGHAM CREEK ELEM. SCHOOL,39,104,121,108,133,123,133,0,0,0,0,0,0,0,761
55,ST. JOHNS,391,OCEAN PALMS ELEMENTARY SCHOOL,14,97,105,119,138,142,153,0,0,0,0,0,0,0,768
55,ST. JOHNS,401,PEDRO MENENDEZ HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,383,352,335,322,"1,392"
55,ST. JOHNS,411,BARTRAM TRAIL HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,453,420,415,374,"1,662"
55,ST. JOHNS,421,HASTINGS JUVENILE CORRECTIONAL,0,0,0,0,0,0,0,1,7,12,22,27,13,2,84
55,ST. JOHNS,422,ST. JOHNS YOUTH ACADEMY,0,0,0,0,0,0,0,1,1,5,10,10,2,5,34
55,ST. JOHNS,441,DURBIN CREEK ELEMENTARY SCHOOL,8,162,206,164,191,158,195,0,0,0,0,0,0,0,"1,084"
55,ST. JOHNS,442,ST JOHNS COUNTY JUVENILE RESID,0,0,0,0,0,0,0,0,3,6,11,12,9,3,44
55,ST. JOHNS,451,TIMBERLIN CREEK ELEMENTARY SCH,35,146,144,143,153,160,147,0,0,0,0,0,0,0,928
55,ST. JOHNS,461,SOUTH WOODS ELEMENTARY SCHOOL,39,88,85,108,90,92,87,0,0,0,0,0,0,0,589
55,ST. JOHNS,472,LIBERTY PINES ACADEMY,2,138,165,136,143,154,135,145,120,105,0,0,0,0,"1,243"
55,ST. JOHNS,481,PACETTI BAY MIDDLE SCHOOL,0,0,0,0,0,0,0,323,337,297,0,0,0,0,957
55,ST. JOHNS,482,WARDS CREEK ELEMENTARY SCHOOL,24,113,132,119,124,126,125,0,0,0,0,0,0,0,763
55,ST. JOHNS,491,FRUIT COVE MIDDLE SCHOOL,0,0,0,0,0,0,0,464,525,466,0,0,0,0,"1,455"
55,ST. JOHNS,492,PONTE VEDRA HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,353,414,367,358,"1,492"
55,ST. JOHNS,493,CREEKSIDE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,434,410,429,383,"1,656"
55,ST. JOHNS,501,HICKORY CREEK ELEMENTARY SCHOO,1,73,86,92,114,97,129,0,0,0,0,0,0,0,592
55,ST. JOHNS,7001,ST. JOHNS VIRTUAL INSTRUCTION,0,4,5,5,10,5,7,0,0,0,0,0,0,0,36
55,ST. JOHNS,7004,ST. JOHNS VIRTUAL FRANCHISE,0,0,0,0,0,0,0,3,8,8,12,22,21,24,98
56,ST. LUCIE,31,WHITE CITY ELEMENTARY SCHOOL,19,89,98,86,87,65,62,0,0,0,0,0,0,0,506
56,ST. LUCIE,40,WEATHERBEE ELEMENTARY SCHOOL,20,100,99,89,94,81,78,0,0,0,0,0,0,0,561
56,ST. LUCIE,41,FAIRLAWN ELEMENTARY SCHOOL,1,99,106,104,110,98,98,0,0,0,0,0,0,0,616
